,drug,URL
385,Advair HFA,https://www.drugs.com/mtm/advair-hfa.html
386,Advanced Eye Relief Dry Eye,https://www.drugs.com/mtm/advanced-eye-relief-dry-eye.html
387,Advantage Multi for Dogs,https://www.drugs.com/pro/advantage-multi-for-dogs.html
388,Advate,https://www.drugs.com/advate.html
389,Advicor,https://www.drugs.com/cons/advicor.html
390,Advil,https://www.drugs.com/advil.html
391,Advil Allergy and Congestion Relief,https://www.drugs.com/pro/advil-allergy-and-congestion-relief.html
392,Advil Allergy Sinus,https://www.drugs.com/advil_allergy_sinus.html
393,Advil Childrens,https://www.drugs.com/pro/advil-childrens.html
394,Advil Childrens Allergy Sinus,https://www.drugs.com/mtm/advil-childrens-allergy-sinus.html
395,Advil Cold & Sinus,https://www.drugs.com/mtm/advil-cold-sinus.html
396,Advil Cold and Sinus Liqui-Gel,https://www.drugs.com/mtm/advil-cold-and-sinus-liqui-gel.html
397,Advil Dual Action With Acetaminophen,https://www.drugs.com/mtm/advil-dual-action-with-acetaminophen.html
398,Advil Infants Concentrated Drops,https://www.drugs.com/pro/advil-infants-concentrated-drops.html
399,Advil Junior Strength,https://www.drugs.com/pro/advil-junior-strength.html
400,Advil Liqui-Gels,https://www.drugs.com/pro/advil-liqui-gels.html
401,Advil Migraine,https://www.drugs.com/mtm/advil-migraine.html
402,Advil Multi-Symptom Cold,https://www.drugs.com/mtm/advil-multi-symptom-cold.html
403,Advil PM,https://www.drugs.com/mtm/advil-pm.html
404,Advil PM Liqui-Gels,https://www.drugs.com/mtm/advil-pm-liqui-gels.html
405,Advil Sinus Congestion & Pain,https://www.drugs.com/mtm/advil-sinus-congestion-pain.html
406,Adynovate,https://www.drugs.com/cons/adynovate.html
407,Adynovate recombinant,https://www.drugs.com/mtm/adynovate-recombinant.html
408,Adyphren,https://www.drugs.com/pro/adyphren.html
409,Adyphren II,https://www.drugs.com/pro/adyphren-ii.html
410,Adzenys ER,https://www.drugs.com/cons/adzenys-er.html
411,Adzenys ER Oral Suspension,https://www.drugs.com/pro/adzenys-er-oral-suspension.html
412,Adzenys XR-ODT,https://www.drugs.com/mtm/adzenys-xr-odt.html
413,Adzynma,https://www.drugs.com/adzynma.html
414,About Drugs.com,https://www.drugs.com/support/about.html
415,Advertising policy,https://www.drugs.com/support/advertising.html
416,Attribution & citations,https://www.drugs.com/support/citations.html
417,Aemcolo,https://www.drugs.com/mtm/aemcolo.html
418,Aerobid,https://www.drugs.com/cons/aerobid.html
419,Aerobid-M,https://www.drugs.com/cons/aerobid-m.html
420,Aerospan,https://www.drugs.com/cons/aerospan.html
421,About Drugs.com,https://www.drugs.com/support/about.html
422,Advertising policy,https://www.drugs.com/support/advertising.html
423,Attribution & citations,https://www.drugs.com/support/citations.html
424,Afamelanotide,https://www.drugs.com/mtm/afamelanotide.html
425,Afamelanotide Acetate,https://www.drugs.com/monograph/afamelanotide-acetate.html
426,Afamitresgene autoleucel,https://www.drugs.com/mtm/afamitresgene-autoleucel.html
427,Afatinib,https://www.drugs.com/afatinib.html
428,Afeditab CR,https://www.drugs.com/cons/afeditab-cr.html
429,Affodel,https://www.drugs.com/pro/affodel.html
430,Afinitor,https://www.drugs.com/afinitor.html
431,Afinitor Disperz,https://www.drugs.com/mtm/afinitor-disperz.html
432,Afirmelle,https://www.drugs.com/mtm/afirmelle.html
433,Aflaxen,https://www.drugs.com/cons/aflaxen.html
434,Aflibercept,https://www.drugs.com/aflibercept.html
435,Afluria,https://www.drugs.com/afluria.html
436,Afluria 2015-2016 Formula,https://www.drugs.com/cons/afluria-2015-2016-formula.html
437,Afluria 2024-2025 injection,https://www.drugs.com/mtm/afluria-2024-2025-injection.html
438,Afluria PF Pediatric Quadrivalent 2021-2022 injection,https://www.drugs.com/mtm/afluria-pf-pediatric-quadrivalent-2021-2022-injection.html
439,Afluria PF Quadrivalent 2021-2022 injection,https://www.drugs.com/mtm/afluria-pf-quadrivalent-2021-2022-injection.html
440,Afluria PF Quadrivalent 2022-2023 injection,https://www.drugs.com/mtm/afluria-pf-quadrivalent-2022-2023-injection.html
441,Afluria Quadrivalent,https://www.drugs.com/pro/afluria-quadrivalent.html
442,Afluria Quadrivalent 2021-2022 injection,https://www.drugs.com/mtm/afluria-quadrivalent-2021-2022-injection.html
443,Afluria Quadrivalent 2022-2023 injection,https://www.drugs.com/mtm/afluria-quadrivalent-2022-2023-injection.html
444,Afrezza,https://www.drugs.com/afrezza.html
445,African Basil,https://www.drugs.com/npp/african-basil.html
446,African Mango,https://www.drugs.com/npp/african-mango.html
447,Afrin,https://www.drugs.com/mtm/afrin.html
448,Afrin 4 Hour Extra Moisturizing,https://www.drugs.com/mtm/afrin-4-hour-extra-moisturizing.html
449,Afrin All Night NoDrip,https://www.drugs.com/mtm/afrin-all-night-nodrip.html
450,Afrin Allergy Sinus,https://www.drugs.com/mtm/afrin-allergy-sinus.html
451,Afrin Extra Moisturizing,https://www.drugs.com/mtm/afrin-extra-moisturizing.html
452,Afrin No Drip,https://www.drugs.com/mtm/afrin-no-drip.html
453,Afrin No Drip Severe Congestion,https://www.drugs.com/mtm/afrin-no-drip-severe-congestion.html
454,Afrin No Drip Sinus,https://www.drugs.com/mtm/afrin-no-drip-sinus.html
455,Afrin NoDrip Extra Moisturizing,https://www.drugs.com/mtm/afrin-nodrip-extra-moisturizing.html
456,Afrin Pump Mist,https://www.drugs.com/mtm/afrin-pump-mist.html
457,Afrin Saline nasal,https://www.drugs.com/mtm/afrin-saline-nasal.html
458,Afrin Severe Congestion,https://www.drugs.com/mtm/afrin-severe-congestion.html
459,Afrin Severe Congestion NoDrip,https://www.drugs.com/mtm/afrin-severe-congestion-nodrip.html
460,Afstyla,https://www.drugs.com/cons/afstyla.html
461,Afstyla recombinant,https://www.drugs.com/mtm/afstyla-recombinant.html
462,Aftate,https://www.drugs.com/cons/aftate.html
463,Aftera,https://www.drugs.com/pro/aftera.html
464,AfterPill,https://www.drugs.com/mtm/afterpill.html
465,About Drugs.com,https://www.drugs.com/support/about.html
466,Advertising policy,https://www.drugs.com/support/advertising.html
467,Attribution & citations,https://www.drugs.com/support/citations.html
468,A-G Profen,https://www.drugs.com/cons/a-g-profen.html
469,Agalsidase beta,https://www.drugs.com/mtm/agalsidase-beta.html
470,Agamree,https://www.drugs.com/agamree.html
471,Aggrastat,https://www.drugs.com/mtm/aggrastat.html
472,Aggrenox,https://www.drugs.com/aggrenox.html
473,AgonEaze,https://www.drugs.com/mtm/agoneaze.html
474,Agriflu,https://www.drugs.com/agriflu.html
475,Agrimony,https://www.drugs.com/npp/agrimony.html
476,Agrylin,https://www.drugs.com/mtm/agrylin.html
477,About Drugs.com,https://www.drugs.com/support/about.html
478,Advertising policy,https://www.drugs.com/support/advertising.html
479,Attribution & citations,https://www.drugs.com/support/citations.html
480,A-Hydrocort,https://www.drugs.com/cons/a-hydrocort.html
481,AH-Chew II,https://www.drugs.com/mtm/ah-chew-ii.html
482,AHCC,https://www.drugs.com/npp/ahcc.html
483,Ahzantive,https://www.drugs.com/ahzantive.html
484,About Drugs.com,https://www.drugs.com/support/about.html
485,Advertising policy,https://www.drugs.com/support/advertising.html
486,Attribution & citations,https://www.drugs.com/support/citations.html
487,Aimovig,https://www.drugs.com/aimovig.html
488,Aimovig SureClick Autoinjector,https://www.drugs.com/mtm/aimovig-sureclick-autoinjector.html
489,Air,https://www.drugs.com/pro/air.html
490,Air Compressed,https://www.drugs.com/pro/air-compressed.html
491,AirDuo Digihaler,https://www.drugs.com/pro/airduo-digihaler.html
492,AirDuo Digihaler with eModule,https://www.drugs.com/cons/airduo-digihaler-with-emodule.html
493,AirDuo RespiClick,https://www.drugs.com/mtm/airduo-respiclick.html
494,Airsupra,https://www.drugs.com/airsupra.html
495,Airsupra inhalation,https://www.drugs.com/mtm/airsupra-inhalation.html
496,Aivlosin,https://www.drugs.com/pro/aivlosin.html
497,About Drugs.com,https://www.drugs.com/support/about.html
498,Advertising policy,https://www.drugs.com/support/advertising.html
499,Attribution & citations,https://www.drugs.com/support/citations.html
500,Ajovy,https://www.drugs.com/ajovy.html
501,Ajovy Injection,https://www.drugs.com/pro/ajovy-injection.html
502,About Drugs.com,https://www.drugs.com/support/about.html
503,Advertising policy,https://www.drugs.com/support/advertising.html
504,Attribution & citations,https://www.drugs.com/support/citations.html
505,AK-Con,https://www.drugs.com/mtm/ak-con.html
506,AK-Dilate,https://www.drugs.com/mtm/ak-dilate.html
507,AK-Fluor,https://www.drugs.com/cons/ak-fluor.html
508,AK-NaCl,https://www.drugs.com/cons/ak-nacl.html
509,AK-Pentolate,https://www.drugs.com/cons/ak-pentolate.html
510,AK-Poly-Bac,https://www.drugs.com/mtm/ak-poly-bac.html
511,AK-Pred,https://www.drugs.com/cons/ak-pred.html
512,AK-Taine,https://www.drugs.com/mtm/ak-taine.html
513,Akeega,https://www.drugs.com/akeega.html
514,Akineton,https://www.drugs.com/cons/akineton.html
515,Aklief,https://www.drugs.com/aklief.html
516,Aklief Cream,https://www.drugs.com/pro/aklief-cream.html
517,Akne-Mycin,https://www.drugs.com/cons/akne-mycin.html
518,Akne-mycin Ointment,https://www.drugs.com/pro/akne-mycin-ointment.html
519,Akovaz,https://www.drugs.com/cons/akovaz.html
520,Akten,https://www.drugs.com/akten.html
521,Akten Gel,https://www.drugs.com/pro/akten-gel.html
522,Aktipak,https://www.drugs.com/pro/aktipak.html
523,AKTob,https://www.drugs.com/cons/aktob.html
524,Akurza,https://www.drugs.com/cons/akurza.html
525,Akwa Tears,https://www.drugs.com/mtm/akwa-tears.html
526,Akynzeo,https://www.drugs.com/akynzeo.html
527,Akynzeo (Fosnetupitant/palonosetron Intravenous),https://www.drugs.com/cons/akynzeo-fosnetupitant-palonosetron-intravenous.html
528,Akynzeo (Netupitant and palonosetron Oral),https://www.drugs.com/cons/akynzeo-netupitant-and-palonosetron-oral.html
529,Akynzeo injection,https://www.drugs.com/mtm/akynzeo-injection.html
530,About Drugs.com,https://www.drugs.com/support/about.html
531,Advertising policy,https://www.drugs.com/support/advertising.html
532,Attribution & citations,https://www.drugs.com/support/citations.html
533,Abilify,https://www.drugs.com/abilify.html
534,Abilify Asimtufii,https://www.drugs.com/abilify-asimtufii.html
535,Abilify Maintena,https://www.drugs.com/abilify-maintena.html
536,Abiraterone,https://www.drugs.com/abiraterone.html
537,Acetaminophen,https://www.drugs.com/acetaminophen.html
538,Acetazolamide,https://www.drugs.com/mtm/acetazolamide.html
539,Acetylcysteine,https://www.drugs.com/mtm/acetylcysteine.html
540,Actemra,https://www.drugs.com/actemra.html
541,Acyclovir,https://www.drugs.com/acyclovir.html
542,Adalimumab,https://www.drugs.com/adalimumab.html
543,Adderall,https://www.drugs.com/adderall.html
544,Adderall XR,https://www.drugs.com/mtm/adderall-xr.html
545,Advair Diskus,https://www.drugs.com/mtm/advair-diskus.html
546,Advil,https://www.drugs.com/advil.html
547,Afinitor,https://www.drugs.com/afinitor.html
548,Agamree,https://www.drugs.com/agamree.html
549,Aimovig,https://www.drugs.com/aimovig.html
550,Ajovy,https://www.drugs.com/ajovy.html
551,Albuterol,https://www.drugs.com/albuterol.html
552,Aldactone,https://www.drugs.com/aldactone.html
553,Alecensa,https://www.drugs.com/alecensa.html
554,Alendronate,https://www.drugs.com/mtm/alendronate.html
555,Alfuzosin,https://www.drugs.com/mtm/alfuzosin.html
556,Allopurinol,https://www.drugs.com/allopurinol.html
557,Alprazolam,https://www.drugs.com/alprazolam.html
558,Alprolix,https://www.drugs.com/alprolix.html
559,Alunbrig,https://www.drugs.com/alunbrig.html
560,Amantadine,https://www.drugs.com/amantadine.html
561,Ambien,https://www.drugs.com/ambien.html
562,Ambroxol,https://www.drugs.com/ambroxol.html
563,Aminocaproic acid,https://www.drugs.com/mtm/aminocaproic-acid.html
564,Amiodarone,https://www.drugs.com/amiodarone.html
565,Amitriptyline,https://www.drugs.com/amitriptyline.html
566,Amlodipine,https://www.drugs.com/amlodipine.html
567,Amoxicillin,https://www.drugs.com/amoxicillin.html
568,Amoxicillin and Clavulanate,https://www.drugs.com/amoxicillin_clavulanate.html
569,Anastrozole,https://www.drugs.com/mtm/anastrozole.html
570,AndroGel,https://www.drugs.com/androgel.html
571,Annovera,https://www.drugs.com/annovera.html
572,Apalutamide,https://www.drugs.com/apalutamide.html
573,Apixaban,https://www.drugs.com/mtm/apixaban.html
574,Apokyn,https://www.drugs.com/apokyn.html
575,Apriso,https://www.drugs.com/apriso.html
576,Aptiom,https://www.drugs.com/aptiom.html
577,Aricept,https://www.drugs.com/aricept.html
578,Arikayce,https://www.drugs.com/arikayce.html
579,Arimidex,https://www.drugs.com/arimidex.html
580,Aripiprazole,https://www.drugs.com/aripiprazole.html
581,Aristada,https://www.drugs.com/aristada.html
582,Aromasin,https://www.drugs.com/aromasin.html
583,Ascorbic acid,https://www.drugs.com/mtm/ascorbic-acid.html
584,Aspirin,https://www.drugs.com/aspirin.html
585,Atarax,https://www.drugs.com/atarax.html
586,Atenolol,https://www.drugs.com/atenolol.html
587,Ativan,https://www.drugs.com/ativan.html
588,Atogepant,https://www.drugs.com/atogepant.html
589,Atomoxetine,https://www.drugs.com/atomoxetine.html
590,Atorvastatin,https://www.drugs.com/atorvastatin.html
591,Aubagio,https://www.drugs.com/aubagio.html
592,Augmentin,https://www.drugs.com/augmentin.html
593,Austedo,https://www.drugs.com/austedo.html
594,Auvelity,https://www.drugs.com/auvelity.html
595,Avonex,https://www.drugs.com/avonex.html
596,Avsola,https://www.drugs.com/avsola.html
597,Azathioprine,https://www.drugs.com/mtm/azathioprine.html
598,Azelastine,https://www.drugs.com/pro/azelastine.html
599,Azilect,https://www.drugs.com/azilect.html
600,Azithromycin,https://www.drugs.com/azithromycin.html
601,Azulfidine,https://www.drugs.com/mtm/azulfidine.html
602,About Drugs.com,https://www.drugs.com/support/about.html
603,Advertising policy,https://www.drugs.com/support/advertising.html
604,Attribution & citations,https://www.drugs.com/support/citations.html
605,A/B Otic,https://www.drugs.com/cons/a-b-otic.html
606,Abacavir,https://www.drugs.com/mtm/abacavir.html
607,Abacavir and lamivudine,https://www.drugs.com/mtm/abacavir-and-lamivudine.html
608,Abacavir and Lamivudine Tablets,https://www.drugs.com/pro/abacavir-and-lamivudine-tablets.html
609,Abacavir Oral Solution,https://www.drugs.com/pro/abacavir-oral-solution.html
610,Abacavir Sulfate Tablets,https://www.drugs.com/pro/abacavir-sulfate-tablets.html
611,"Abacavir, dolutegravir, and lamivudine",https://www.drugs.com/mtm/abacavir-dolutegravir-and-lamivudine.html
612,"Abacavir, Lamivudine and Zidovudine Tablets",https://www.drugs.com/pro/abacavir-lamivudine-and-zidovudine-tablets.html
613,"Abacavir, lamivudine, and zidovudine",https://www.drugs.com/mtm/abacavir-lamivudine-and-zidovudine.html
614,Abaloparatide,https://www.drugs.com/mtm/abaloparatide.html
615,Abametapir,https://www.drugs.com/cons/abametapir.html
616,Abatacept,https://www.drugs.com/abatacept.html
617,Abatuss DMX,https://www.drugs.com/mtm/abatuss-dmx.html
618,Abavite,https://www.drugs.com/pro/abavite.html
619,Abbokinase,https://www.drugs.com/cons/abbokinase.html
620,Abciximab,https://www.drugs.com/cons/abciximab.html
621,Abecma,https://www.drugs.com/abecma.html
622,Abelcet,https://www.drugs.com/mtm/abelcet.html
623,Abemaciclib,https://www.drugs.com/abemaciclib.html
624,Abilify,https://www.drugs.com/abilify.html
625,Abilify (Aripiprazole Intramuscular),https://www.drugs.com/cons/abilify-aripiprazole-intramuscular.html
626,Abilify Asimtufii,https://www.drugs.com/abilify-asimtufii.html
627,Abilify Asimtufii injection,https://www.drugs.com/mtm/abilify-asimtufii-injection.html
628,Abilify Discmelt,https://www.drugs.com/cons/abilify-discmelt.html
629,Abilify Maintena,https://www.drugs.com/abilify-maintena.html
630,Abilify Maintena Prefilled Syringe injection,https://www.drugs.com/mtm/abilify-maintena-prefilled-syringe-injection.html
631,Abilify Mycite,https://www.drugs.com/cons/abilify-mycite.html
632,Abilify MyCite Maintenance Kit oral with sensor,https://www.drugs.com/mtm/abilify-mycite-maintenance-kit-oral-with-sensor.html
633,Abilify MyCite Starter Kit oral with sensor,https://www.drugs.com/mtm/abilify-mycite-starter-kit-oral-with-sensor.html
634,Abiraterone,https://www.drugs.com/abiraterone.html
635,Abiraterone Acetate,https://www.drugs.com/pro/abiraterone-acetate.html
636,Abiraterone and niraparib,https://www.drugs.com/mtm/abiraterone-and-niraparib.html
637,"Abiraterone, micronized",https://www.drugs.com/cons/abiraterone-micronized.html
638,Ablavar,https://www.drugs.com/cons/ablavar.html
639,Ablysinol,https://www.drugs.com/pro/ablysinol.html
640,AbobotulinumtoxinA,https://www.drugs.com/mtm/abobotulinumtoxina.html
641,Abraxane,https://www.drugs.com/abraxane.html
642,Abreva,https://www.drugs.com/mtm/abreva.html
643,Abrilada,https://www.drugs.com/abrilada.html
644,Abrocitinib,https://www.drugs.com/mtm/abrocitinib.html
645,Abrysvo,https://www.drugs.com/abrysvo.html
646,Absorbine Athletes Foot,https://www.drugs.com/mtm/absorbine-athletes-foot.html
647,Absorbine Jr. Antifungal,https://www.drugs.com/mtm/absorbine-jr-antifungal.html
648,Absorica,https://www.drugs.com/mtm/absorica.html
649,Absorica LD,https://www.drugs.com/mtm/absorica-ld.html
650,Abstral,https://www.drugs.com/abstral.html
651,Abstral Sublingual Tablet,https://www.drugs.com/pro/abstral-sublingual-tablet.html
652,About Drugs.com,https://www.drugs.com/support/about.html
653,Advertising policy,https://www.drugs.com/support/advertising.html
654,Attribution & citations,https://www.drugs.com/support/citations.html
655,A-Caro-25,https://www.drugs.com/cons/a-caro-25.html
656,Acacia Gum,https://www.drugs.com/npp/acacia-gum.html
657,Acai,https://www.drugs.com/npc/acai.html
658,Acalabrutinib,https://www.drugs.com/acalabrutinib.html
659,ACAM2000,https://www.drugs.com/acam2000.html
660,Acamprosate,https://www.drugs.com/acamprosate.html
661,Acanya,https://www.drugs.com/acanya.html
